,id,contract_start,age,applicant_gender,applicant_maritalstatus,applicant_education,dependants,job,town,default
2687,2688,2018-05-31,53.0,MALE,SINGLE,BASIC,0,PENSIONER,Reykjavík,0
2688,2689,2018-05-31,39.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
2689,2690,2018-06-15,61.0,FEMALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2690,2691,2018-05-31,50.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Hafnarfjörður,0
2691,2692,2018-05-31,49.0,MALE,COHABITING,SECONDARY,0,PENSIONER,Hafnarfjörður,0
2692,2693,2018-05-31,38.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Grindavík,0
2693,2694,2018-05-31,38.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2694,2695,2018-05-31,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Vestmannaeyjar,0
2695,2696,2018-06-01,36.0,MALE,COHABITING,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2696,2697,2018-06-04,40.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
2697,2698,2018-06-05,41.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Seltjarnarnes,0
2698,2699,2018-05-31,35.0,FEMALE,SINGLE,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
2699,2700,2018-06-01,47.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2700,2701,2018-06-04,60.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
2701,2702,2018-06-01,36.0,FEMALE,COHABITING,HIGHER_BA,0,PENSIONER,Reykjavík,0
2702,2703,2018-06-01,39.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
2703,2704,2018-06-01,39.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
2704,2705,2018-06-01,42.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,PENSIONER,Kópavogur,0
2705,2706,2018-06-01,42.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
2706,2707,2018-06-01,46.0,FEMALE,MARRIED,HIGHER_BA,1,PENSIONER,Reykjavík,0
2707,2708,2018-06-01,46.0,FEMALE,MARRIED,HIGHER_BA,0,PENSIONER,Grindavík,0
2708,2709,2018-06-01,46.0,FEMALE,MARRIED,HIGHER_BA,0,PENSIONER,Kópavogur,0
2709,2710,2018-06-11,54.0,FEMALE,MARRIED,BASIC,4,PENSIONER,Reykjavík,0
2710,2711,2018-06-04,55.0,FEMALE,DIVORCED,SECONDARY,4,EMPLOYEE,Hafnarfjörður,0
2711,2712,2018-06-04,55.0,FEMALE,DIVORCED,SECONDARY,0,EMPLOYEE,Garðabær,0
2712,2713,2018-06-04,55.0,FEMALE,DIVORCED,SECONDARY,2,EMPLOYEE,Reykjavík,0
2713,2714,2018-06-11,45.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,1
2714,2715,2018-06-11,45.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Álftanes,1
2715,2716,2018-06-01,46.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Kópavogur,0
2716,2717,2018-06-01,44.0,FEMALE,MARRIED,HIGHER_BA,4,EMPLOYEE,Hafnarfjörður,0
2717,2718,2018-06-04,31.0,FEMALE,COHABITING,BASIC,0,EMPLOYEE,Reykjavík,0
2718,2719,2018-06-01,59.0,MALE,MARRIED,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
2719,2720,2018-06-01,24.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2720,2721,2018-06-01,52.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2721,2722,2018-06-06,52.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Reykjavík,0
2722,2723,2018-06-06,52.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Garðabær,0
2723,2724,2018-06-01,55.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Grindavík,0
2724,2725,2018-06-01,55.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Vestmannaeyjar,0
2725,2726,2018-06-01,39.0,MALE,MARRIED,SECONDARY,0,PENSIONER,Kópavogur,1
2726,2727,2018-06-01,39.0,MALE,MARRIED,SECONDARY,5,PENSIONER,Hafnarfjörður,1
2727,2728,2018-06-01,26.0,MALE,MARRIED,SECONDARY,3,EMPLOYEE,Álftanes,0
2728,2729,2018-06-01,26.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Hafnarfjörður,0
2729,2730,2018-06-01,26.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Akureyri,0
2730,2731,2018-06-01,57.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Reykjavík,0
2731,2732,2018-06-01,50.0,MALE,COHABITING,HIGHER_MA,0,UNEMPLOYED,Selfoss,0
2732,2733,2018-06-01,37.0,MALE,SINGLE,SECONDARY,2,EMPLOYEE,Akureyri,0
2733,2734,2018-06-04,42.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,3,PENSIONER,Reykjavík,0
2734,2735,2018-06-04,37.0,MALE,COHABITING,BASIC,4,EMPLOYEE,Reykjavík,0
2735,2736,2018-06-04,27.0,MALE,SINGLE,SECONDARY,5,EMPLOYEE,Reykjavík,0
2736,2737,2018-06-04,27.0,MALE,SINGLE,SECONDARY,0,EMPLOYEE,Hafnarfjörður,0
2737,2738,2018-06-04,55.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2738,2739,2018-06-05,24.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
2739,2740,2018-06-05,24.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2740,2741,2018-06-15,47.0,MALE,MARRIED,BASIC,0,EMPLOYEE,Reykjavík,0
2741,2742,2018-06-04,40.0,FEMALE,SINGLE,HIGHER_MA,1,EMPLOYEE,Mosfellsbær,1
2742,2743,2018-06-04,40.0,FEMALE,SINGLE,HIGHER_MA,0,EMPLOYEE,Ísafjörður,1
2743,2744,2018-06-04,40.0,FEMALE,SINGLE,HIGHER_MA,2,EMPLOYEE,Kópavogur,1
2744,2745,2018-06-04,52.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2745,2746,2018-06-08,40.0,FEMALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2746,2747,2018-06-07,31.0,FEMALE,SINGLE,SECONDARY,1,EMPLOYEE,Grindavík,0
2747,2748,2018-06-07,31.0,FEMALE,SINGLE,SECONDARY,0,EMPLOYEE,Kópavogur,0
2748,2749,2018-06-04,40.0,FEMALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Reykjavík,0
2749,2750,2018-06-04,58.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
2750,2751,2018-06-04,45.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
2751,2752,2018-06-04,45.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,5,ENTREPRENEUR,Álftanes,0
2752,2753,2018-06-04,48.0,FEMALE,DIVORCED,BASIC,1,EMPLOYEE,Kópavogur,0
2753,2754,2018-06-07,57.0,MALE,MARRIED,BASIC,1,STUDENT,Sauðárkrókur,0
2754,2755,2018-06-07,57.0,MALE,MARRIED,BASIC,3,STUDENT,Álftanes,0
2755,2756,2018-06-04,26.0,MALE,SINGLE,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
2756,2757,2018-06-21,36.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
2757,2758,2018-06-05,37.0,FEMALE,MARRIED,SECONDARY,5,EMPLOYEE,Álftanes,0
2758,2759,2018-06-07,47.0,MALE,COHABITING,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2759,2760,2018-06-04,39.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Reykjavík,1
2760,2761,2018-06-04,55.0,MALE,SINGLE,SECONDARY,1,EMPLOYEE,Reykjavík,0
2761,2762,2018-06-05,49.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2762,2763,2018-06-05,54.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2763,2764,2018-06-04,57.0,MALE,COHABITING,BASIC,1,EMPLOYEE,Reykjavík,0
2764,2765,2018-06-04,40.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2765,2766,2018-06-05,22.0,MALE,COHABITING,BASIC,3,EMPLOYEE,Reykjavík,0
2766,2767,2018-06-05,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2767,2768,2018-06-04,57.0,FEMALE,DIVORCED,SECONDARY,0,PENSIONER,Grindavík,0
2768,2769,2018-06-04,57.0,FEMALE,DIVORCED,SECONDARY,0,PENSIONER,Reykjavík,0
2769,2770,2018-06-04,57.0,FEMALE,DIVORCED,SECONDARY,0,PENSIONER,Selfoss,0
2770,2771,2018-06-04,52.0,MALE,COHABITING,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
2771,2772,2018-06-05,55.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2772,2773,2018-06-06,52.0,FEMALE,SINGLE,SECONDARY,1,PENSIONER,Akranes,0
2773,2774,2018-06-05,34.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
2774,2775,2018-06-04,28.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Vestmannaeyjar,0
2775,2776,2018-06-04,28.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2776,2777,2018-06-04,28.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Grindavík,0
2777,2778,2018-06-04,43.0,FEMALE,COHABITING,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2778,2779,2018-06-04,55.0,MALE,MARRIED,BASIC,0,EMPLOYEE,Reykjavík,0
2779,2780,2018-06-04,37.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,PENSIONER,Reykjavík,0
2780,2781,2018-06-05,42.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Reykjavík,0
2781,2782,2018-06-18,47.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2782,2783,2018-06-04,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Selfoss,0
2783,2784,2018-06-04,47.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
2784,2785,2018-06-04,47.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
2785,2786,2018-06-12,54.0,MALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
2786,2787,2018-06-12,54.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
2787,2788,2018-06-05,49.0,MALE,MARRIED,BASIC,2,PENSIONER,Akranes,1
2788,2789,2018-06-05,56.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2789,2790,2018-06-05,52.0,MALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
2790,2791,2018-06-05,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2791,2792,2018-06-05,50.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
2792,2793,2018-06-05,33.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2793,2794,2018-06-05,46.0,FEMALE,SINGLE,BASIC,1,EMPLOYEE,Reykjavík,1
2794,2795,2018-06-11,43.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Reykjavík,0
2795,2796,2018-06-05,62.0,MALE,DIVORCED,BASIC,1,ENTREPRENEUR,Reykjavík,0
2796,2797,2018-06-05,67.0,MALE,DIVORCED,SECONDARY,0,EMPLOYEE,Reykjavík,0
2797,2798,2018-06-05,52.0,FEMALE,DIVORCED,HIGHER_MA,4,EMPLOYEE,Hafnarfjörður,1
2798,2799,2018-06-06,41.0,FEMALE,MARRIED,HIGHER_MA,2,ENTREPRENEUR,Reykjavík,0
2799,2800,2018-06-06,23.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Mosfellsbær,0
2800,2801,2018-06-07,39.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
2801,2802,2018-06-07,49.0,MALE,MARRIED,SECONDARY,3,EMPLOYEE,Reykjavík,0
2802,2803,2018-06-06,28.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2803,2804,2018-06-07,35.0,MALE,SINGLE,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
2804,2805,2018-06-05,64.0,MALE,MARRIED,HIGHER_MA,1,ENTREPRENEUR,Reykjavík,0
2805,2806,2018-06-05,64.0,MALE,MARRIED,HIGHER_MA,0,ENTREPRENEUR,Mosfellsbær,0
2806,2807,2018-06-19,41.0,FEMALE,COHABITING,HIGHER_BA,2,EMPLOYEE,Hafnarfjörður,1
2807,2808,2018-06-05,50.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2808,2809,2018-06-14,49.0,FEMALE,DIVORCED,SECONDARY,2,EMPLOYEE,Reykjavík,0
2809,2810,2018-06-05,56.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2810,2811,2018-06-05,56.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2811,2812,2018-06-05,56.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Garðabær,0
2812,2813,2018-06-05,56.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
2813,2814,2018-06-05,69.0,FEMALE,MARRIED,HIGHER_BA,0,ENTREPRENEUR,Seltjarnarnes,0
2814,2815,2018-06-05,69.0,FEMALE,MARRIED,HIGHER_BA,0,ENTREPRENEUR,Selfoss,0
2815,2816,2018-06-07,73.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Kópavogur,0
2816,2817,2018-06-06,55.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Mosfellsbær,0
2817,2818,2018-06-06,55.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Ísafjörður,0
2818,2819,2018-06-05,53.0,MALE,DIVORCED,SECONDARY,3,EMPLOYEE,Reykjavík,0
2819,2820,2018-06-05,37.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2820,2821,2018-06-05,37.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
2821,2822,2018-06-08,57.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2822,2823,2018-06-06,32.0,FEMALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Akranes,1
2823,2824,2018-06-06,32.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,1
2824,2825,2018-06-06,58.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,4,ENTREPRENEUR,Mosfellsbær,0
2825,2826,2018-06-08,41.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Akranes,0
2826,2827,2018-06-08,41.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Reykjavík,0
2827,2828,2018-06-05,40.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,5,PENSIONER,Reykjavík,0
2828,2829,2018-06-06,67.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Mosfellsbær,0
2829,2830,2018-06-07,63.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Reykjavík,0
2830,2831,2018-06-08,33.0,FEMALE,SINGLE,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2831,2832,2018-06-07,38.0,MALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Akureyri,0
2832,2833,2018-06-07,38.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2833,2834,2018-06-11,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2834,2835,2018-06-11,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
2835,2836,2018-06-11,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,5,EMPLOYEE,Vestmannaeyjar,0
2836,2837,2018-06-14,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,STUDENT,Reykjavík,0
2837,2838,2018-06-06,35.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Akranes,0
2838,2839,2018-06-06,35.0,FEMALE,DIVORCED,HIGHER_BA,2,EMPLOYEE,Vestmannaeyjar,0
2839,2840,2018-06-11,58.0,MALE,COHABITING,BASIC,1,UNEMPLOYED,Reykjavík,0
2840,2841,2018-06-07,60.0,MALE,MARRIED,BASIC,1,ENTREPRENEUR,Akranes,0
2841,2842,2018-06-07,37.0,MALE,MARRIED,HIGHER_MA,5,UNEMPLOYED,Reykjavík,0
2842,2843,2018-06-14,55.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2843,2844,2018-06-11,49.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Garðabær,0
2844,2845,2018-06-07,44.0,FEMALE,DIVORCED,HIGHER_MA,0,UNEMPLOYED,Álftanes,0
2845,2846,2018-06-06,35.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
2846,2847,2018-06-06,35.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2847,2848,2018-06-07,35.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
2848,2849,2018-06-08,33.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2849,2850,2018-06-07,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
2850,2851,2018-06-12,50.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
2851,2852,2018-06-12,48.0,FEMALE,SINGLE,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2852,2853,2018-06-11,54.0,MALE,COHABITING,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
2853,2854,2018-06-11,54.0,MALE,COHABITING,HIGHER_MA,1,EMPLOYEE,Mosfellsbær,0
2854,2855,2018-06-07,51.0,MALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Reykjavík,0
2855,2856,2018-06-07,22.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,1
2856,2857,2018-06-07,58.0,FEMALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Hafnarfjörður,0
2857,2858,2018-06-07,43.0,MALE,MARRIED,SECONDARY,2,EMPLOYEE,Reykjavík,0
2858,2859,2018-06-11,44.0,MALE,DIVORCED,SECONDARY_SPECIALISED,3,ENTREPRENEUR,Reykjavík,0
2859,2860,2018-06-08,58.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2860,2861,2018-06-07,42.0,FEMALE,MARRIED,HIGHER_MA,1,PENSIONER,Reykjavík,0
2861,2862,2018-06-07,64.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2862,2863,2018-06-07,59.0,FEMALE,MARRIED,SECONDARY,3,EMPLOYEE,Reykjavík,0
2863,2864,2018-06-07,59.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Vestmannaeyjar,0
2864,2865,2018-06-07,22.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Selfoss,0
2865,2866,2018-06-07,23.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,1
2866,2867,2018-06-07,23.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Grindavík,1
2867,2868,2018-06-07,23.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,1
2868,2869,2018-06-08,44.0,MALE,COHABITING,SECONDARY,0,PENSIONER,Selfoss,0
2869,2870,2018-06-15,44.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Mosfellsbær,0
2870,2871,2018-06-15,44.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Álftanes,0
2871,2872,2018-06-15,44.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2872,2873,2018-06-11,28.0,FEMALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,1
2873,2874,2018-06-07,31.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
2874,2875,2018-06-07,31.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,UNEMPLOYED,Hafnarfjörður,0
2875,2876,2018-06-07,57.0,MALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
2876,2877,2018-06-07,57.0,MALE,COHABITING,SECONDARY_SPECIALISED,5,EMPLOYEE,Garðabær,0
2877,2878,2018-06-07,32.0,MALE,DIVORCED,HIGHER_BA,2,EMPLOYEE,Hafnarfjörður,0
2878,2879,2018-06-07,62.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2879,2880,2018-06-07,62.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
2880,2881,2018-06-08,45.0,FEMALE,MARRIED,HIGHER_MA,2,PENSIONER,Reykjavík,0
2881,2882,2018-06-08,34.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,5,PENSIONER,Reykjavík,0
2882,2883,2018-06-08,41.0,MALE,COHABITING,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
2883,2884,2018-06-08,54.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2884,2885,2018-06-15,47.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
2885,2886,2018-06-12,36.0,FEMALE,COHABITING,HIGHER_MA,5,EMPLOYEE,Grindavík,0
2886,2887,2018-06-12,36.0,FEMALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Kópavogur,0
2887,2888,2018-06-26,37.0,MALE,SINGLE,HIGHER_BA,4,EMPLOYEE,Reykjavík,0
2888,2889,2018-06-08,38.0,MALE,SINGLE,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
2889,2890,2018-06-08,54.0,FEMALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2890,2891,2018-06-08,45.0,MALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
2891,2892,2018-06-08,42.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2892,2893,2018-06-11,48.0,FEMALE,MARRIED,BASIC,0,PENSIONER,Garðabær,0
2893,2894,2018-06-08,58.0,MALE,MARRIED,SECONDARY,2,ENTREPRENEUR,Álftanes,0
2894,2895,2018-06-08,58.0,MALE,MARRIED,SECONDARY,2,ENTREPRENEUR,Kópavogur,0
2895,2896,2018-06-11,55.0,FEMALE,MARRIED,SECONDARY,1,PENSIONER,Reykjavík,0
2896,2897,2018-06-11,40.0,FEMALE,MARRIED,SECONDARY,4,EMPLOYEE,Reykjavík,0
2897,2898,2018-06-11,40.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Ísafjörður,0
2898,2899,2018-06-11,27.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,1
2899,2900,2018-06-11,27.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Selfoss,1
2900,2901,2018-06-19,73.0,FEMALE,WIDOW,SECONDARY,0,PENSIONER,Reykjavík,0
2901,2902,2018-06-12,37.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
2902,2903,2018-06-11,59.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2903,2904,2018-06-12,45.0,FEMALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
2904,2905,2018-06-11,27.0,MALE,COHABITING,HIGHER_MA,4,PENSIONER,Selfoss,0
2905,2906,2018-06-11,62.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
2906,2907,2018-06-11,42.0,FEMALE,SINGLE,SECONDARY,0,EMPLOYEE,Reykjavík,0
2907,2908,2018-06-12,25.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
2908,2909,2018-06-11,52.0,FEMALE,MARRIED,HIGHER_BA,3,PENSIONER,Seltjarnarnes,0
2909,2910,2018-06-11,52.0,FEMALE,MARRIED,HIGHER_BA,0,PENSIONER,Grindavík,0
2910,2911,2018-06-11,52.0,FEMALE,MARRIED,HIGHER_BA,1,PENSIONER,Álftanes,0
2911,2912,2018-06-11,52.0,FEMALE,MARRIED,HIGHER_BA,1,PENSIONER,Ísafjörður,0
2912,2913,2018-06-12,59.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2913,2914,2018-06-11,27.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
2914,2915,2018-06-11,39.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
2915,2916,2018-06-12,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
2916,2917,2018-06-13,39.0,FEMALE,COHABITING,SECONDARY,1,STUDENT,Reykjavík,0
2917,2918,2018-06-12,56.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Grindavík,0
2918,2919,2018-06-13,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
2919,2920,2018-06-13,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
2920,2921,2018-06-11,45.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
